time
2
1
9
2
4
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
2
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
10
1
9
1
10
2
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
2
2
2
2
1
9
1
9
1
2
7
1
9
1
9
1
9
1
2
7
1
9
1
9
1
2
1
2
7
2
4
2
1
2
7
1
9
1
9
1
9
1
9
1
2
7
2
3
2
1
9
2
3
2
1
9
1
9
2
2
2
1
10
1
9
1
9
1
9
1
9
3
4
2
1
2
3
1
1
9
2
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
3
1
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
3
9
1
9
1
9
1
9
2
2
2
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
2
3
1
2
1
9
1
9
1
9
2
2
1
9
2
1
2
7
1
9
1
9
1
9
1
9
2
2
2
1
9
1
9
3
1
9
1
12
2
2
1
9
1
9
1
9
2
2
3
1
2
1
9
1
9
1
9
2
4
1
2
2
1
9
1
9
2
3
1
1
9
2
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
3
1
9
1
9
2
4
1
9
1
9
2
2
1
9
2
2
2
2
1
9
1
9
2
1
9
1
9
1
9
2
2
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
3
2
1
9
3
1
9
1
9
1
9
3
1
9
1
9
1
9
2
4
1
2
1
9
2
2
1
1
9
2
3
1
2
2
1
9
1
9
1
9
2
1
9
1
9
2
3
4
2
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
2
1
9
2
2
1
2
7
1
9
1
9
1
9
2
2
1
9
1
9
1
9
2
3
1
3
1
1
2
1
9
1
9
1
9
2
2
3
1
1
9
1
9
1
9
1
9
2
2
3
2
1
9
2
2
5
2
2
1
9
2
2
1
9
1
9
1
2
7
1
9
1
9
1
9
1
9
2
2
3
1
2
1
1
9
2
2
2
1
9
1
9
1
9
2
1
9
1
9
1
2
7
1
9
1
9
1
9
2
2
1
9
2
2
1
9
2
3
3
2
2
2
2
1
9
1
9
2
1
2
7
1
9
1
9
1
9
2
1
9
1
9
1
9
2
2
3
2
2
3
2
2
2
2
1
9
1
9
2
1
9
2
1
9
2
1
10
2
3
1
2
1
1
9
1
9
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
2
2
1
9
2
1
9
2
1
2
7
1
9
1
9
1
9
1
9
3
1
9
2
1
2
7
3
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
2
7
2
1
9
1
9
1
9
2
3
1
9
1
9
1
9
5
2
2
2
2
3
1
2
2
2
1
2
1
2
1
1
9
1
9
1
9
1
10
1
10
1
9
2
1
9
3
1
9
1
9
1
9
1
9
2
4
3
9
3
2
2
2
2
2
1
9
3
1
9
2
1
9
1
9
1
9
1
9
2
2
2
2
2
1
10
2
2
1
9
1
9
1
9
1
9
1
9
1
9
1
10
1
9
1
9
2
2
1
9
1
9
1
9
1
9
2
1
9
1
2
7
3
2
1
10
2
2
1
9
1
9
2
1
9
2
1
9
1
9
2
3
1
2
1
1
9
1
2
8
1
9
1
9
1
9
1
9
2
1
11
1
9
2
1
9
2
1
9
3
2
3
2
3
2
2
4
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
2
2
2
2
1
10
1
9
1
9
1
9
1
9
1
9
1
9
2
2
3
4
2
1
9
1
9
3
3
9
1
9
1
2
7
1
9
2
2
2
2
1
9
1
9
1
9
1
9
2
1
9
2
1
9
2
2
2
1
9
1
9
2
2
1
9
1
9
1
2
7
1
9
2
2
1
9
1
9
1
9
1
9
1
9
1
2
7
1
9
1
9
2
1
9
1
9
1
2
7
1
9
1
9
1
9
1
2
8
1
9
1
2
7
1
9
1
9
1
9
1
9
1
2
7
1
9
1
2
7
2
1
9
1
9
2
1
9
1
9
2
1
9
1
9
2
3
2
1
9
1
9
1
9
1
9
1
9
2
2
1
9
3
2
7
1
2
7
1
9
1
2
7
2
2
4
9
1
9
2
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
2
2
1
9
2
1
9
2
2
1
9
2
1
9
2
1
9
2
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
3
9
1
9
3
2
3
2
1
9
2
2
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
3
9
1
9
1
9
1
9
1
9
1
9
1
2
7
2
3
9
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
2
1
7
1
9
1
7
1
2
8
1
2
7
1
9
2
2
1
9
2
1
9
1
9
1
9
1
9
1
9
3
4
2
2
2
2
1
9
1
9
1
9
1
9
1
9
1
9
2
4
1
9
2
1
2
7
1
9
1
9
1
9
1
9
1
9
1
10
1
9
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
9
3
1
9
2
1
9
1
9
1
9
2
3
1
1
9
1
9
2
1
9
1
9
2
2
1
9
2
1
2
1
9
1
9
2
1
9
2
2
2
1
9
2
2
1
9
1
9
1
9
2
1
12
1
9
1
9
2
2
1
9
2
1
9
1
9
2
1
9
2
3
2
2
2
1
9
2
3
1
2
2
1
9
2
2
2
2
1
9
2
2
2
2
2
1
9
2
2
2
1
9
2
1
2
7
1
9
2
1
9
2
1
9
2
1
9
1
9
1
9
1
9
2
2
3
1
9
1
9
2
2
2
2
1
9
2
1
9
2
1
9
1
2
7
2
1
9
2
3
1
9
1
2
7
1
9
2
2
1
9
2
5
1
2
1
10
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
3
1
9
2
1
9
2
1
9
1
9
2
2
1
1
9
1
9
2
1
1
9
2
2
1
9
1
10
1
9
2
1
1
9
1
9
2
1
9
2
3
1
1
9
1
9
1
9
2
2
2
2
3
2
1
1
9
1
9
1
9
2
1
9
3
3
1
9
2
3
1
2
1
9
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
2
2
1
9
1
9
1
9
2
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
2
1
9
1
9
1
10
1
9
1
9
1
10
1
9
2
1
9
1
9
1
9
1
9
2
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
3
1
2
2
1
9
2
1
9
1
9
1
2
7
1
9
2
2
2
1
9
1
9
2
3
1
9
1
9
1
9
2
1
9
2
1
9
1
9
2
9
1
9
1
9
1
9
2
1
9
1
9
2
1
2
7
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
2
7
1
9
1
2
7
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
10
2
1
9
1
9
2
1
9
2
1
9
2
1
9
1
9
2
1
9
2
2
1
9
1
9
3
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
5
1
2
1
9
2
1
9
1
9
2
4
1
2
2
2
2
1
9
1
9
1
9
2
1
1
11
1
9
1
9
2
1
9
2
2
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
10
2
2
1
9
1
9
1
2
7
1
9
2
2
2
2
1
9
2
1
2
8
1
9
1
9
1
9
1
9
2
2
1
2
7
1
9
1
9
2
1
9
1
9
2
1
9
2
1
9
1
9
1
2
7
1
9
2
2
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
2
1
10
1
9
1
9
1
9
1
9
1
9
1
9
2
1
1
9
1
10
1
9
2
1
2
8
1
9
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
2
8
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
10
1
9
1
9
2
2
1
9
2
2
2
2
1
9
2
1
9
1
9
1
9
2
3
2
1
9
1
9
1
9
1
2
7
2
1
2
7
1
9
1
9
2
1
9
1
9
1
9
2
1
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
10
2
1
9
1
2
7
1
9
1
9
2
1
2
7
1
9
1
2
7
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
1
9
1
9
1
11
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
2
1
9
1
2
7
1
9
1
9
2
1
9
3
1
9
1
9
1
9
10
1
9
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
2
2
1
9
1
9
2
2
1
9
1
12
1
9
2
6
9
1
9
1
9
1
2
8
1
9
1
9
1
9
1
9
3
9
1
9
2
1
9
2
1
9
1
2
7
2
1
9
1
9
3
4
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
2
7
2
1
9
1
9
2
1
9
1
2
7
2
1
9
2
1
12
1
2
7
1
9
1
10
1
2
7
2
2
1
9
2
2
1
9
2
1
9
1
2
14
2
1
9
1
9
2
3
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
2
1
1
9
2
1
9
2
1
9
1
9
1
9
2
2
2
7
1
1
2
7
2
1
9
2
1
9
2
2
1
9
1
9
1
9
2
1
9
2
1
9
2
1
9
1
9
1
9
2
7
1
9
1
9
1
9
2
2
2
1
9
2
1
9
1
9
1
9
3
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
2
7
1
9
2
1
2
10
1
9
1
9
1
9
1
2
7
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
6
1
2
2
2
2
3
1
2
1
9
1
9
3
2
2
2
1
9
2
1
9
1
9
2
1
9
1
9
1
9
1
2
7
1
9
2
1
1
9
2
1
9
1
9
2
1
9
1
12
2
2
2
1
9
4
9
2
1
2
7
1
9
1
9
2
1
9
2
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
2
2
2
1
9
1
9
2
2
2
1
9
1
9
1
9
2
2
1
9
1
10
1
9
4
12
1
10
2
1
9
1
9
2
1
9
2
2
1
12
2
1
9
1
9
2
2
2
1
9
2
1
9
2
2
1
9
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
10
2
1
9
2
1
9
1
9
1
9
2
2
3
1
2
2
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
8
1
9
2
2
2
1
9
1
9
1
9
2
3
2
1
9
1
9
2
1
2
7
1
9
9
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
11
2
1
9
2
2
2
1
9
2
1
9
1
9
1
9
2
1
2
7
2
1
9
1
9
2
1
9
2
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
2
1
9
1
9
2
1
9
1
9
2
1
9
2
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
2
1
10
1
9
2
2
2
2
1
9
2
2
1
9
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
9
2
1
9
1
9
1
2
7
1
9
2
1
9
1
9
1
9
1
9
1
10
1
9
1
1
9
1
9
1
9
2
1
9
1
9
2
1
9
1
9
1
9
2
2
1
9
3
2
1
9
2
1
9
2
2
2
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
2
7
2
1
9
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
2
3
1
2
1
2
7
2
2
2
1
9
1
9
1
9
1
1
1
9
1
9
1
2
7
1
9
1
9
2
1
9
1
9
3
1
9
2
2
2
1
9
1
9
1
9
2
2
1
10
1
9
2
1
9
2
1
9
2
1
9
2
2
1
9
2
1
9
1
9
2
2
7
1
2
1
9
1
9
1
9
1
10
2
1
9
2
2
1
9
2
2
2
2
2
2
3
2
2
1
9
2
2
2
1
9
1
9
2
2
2
2
1
9
2
2
1
9
1
9
2
2
1
9
1
9
1
9
1
9
1
9
1
3
7
2
2
1
9
2
1
9
2
2
1
9
1
9
2
2
1
9
1
9
1
10
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
10
2
1
9
2
1
2
1
9
2
1
9
1
9
2
2
2
2
2
1
9
1
9
2
1
9
2
4
1
2
1
9
1
9
1
9
1
9
2
2
2
1
9
2
2
1
9
1
9
1
9
1
2
7
1
9
1
9
2
1
2
7
1
9
1
9
1
9
2
2
1
9
1
9
2
1
9
2
1
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
9
1
9
1
9
2
2
2
1
2
7
1
9
2
2
1
9
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
9
1
11
1
9
1
9
1
9
2
1
9
1
9
1
9
3
2
1
9
1
9
1
9
1
9
1
9
2
2
1
2
7
2
3
1
9
2
3
1
2
1
9
2
2
2
1
9
1
10
1
9
2
1
9
2
2
2
1
2
7
2
1
9
1
9
2
2
3
1
2
1
9
1
9
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
2
2
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
2
1
9
1
9
2
1
9
1
9
1
9
2
2
1
9
3
1
9
2
1
9
3
1
9
4
9
1
2
7
2
2
2
2
2
2
2
1
9
2
3
1
9
1
9
1
9
2
4
1
1
9
1
9
2
2
1
9
1
9
1
9
1
9
2
2
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
11
2
1
9
1
1
9
2
1
1
9
1
9
2
1
9
1
9
1
9
1
9
1
10
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
3
1
2
7
1
9
1
9
1
10
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
2
7
2
1
9
2
2
4
1
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
10
2
1
10
1
9
1
9
2
1
9
1
9
2
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
2
1
9
2
3
1
1
9
1
9
1
9
1
9
1
9
2
1
9
2
1
10
2
2
3
1
1
9
1
9
1
11
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
2
1
9
1
2
7
1
9
1
9
1
2
7
2
2
2
2
1
2
1
9
1
9
2
2
2
1
9
1
2
7
2
2
2
2
2
1
10
10
1
9
2
1
9
1
12
2
1
9
1
9
1
9
1
2
9
1
9
2
1
9
2
1
9
2
2
2
1
9
2
1
9
2
2
3
2
2
1
9
1
9
1
9
1
9
2
2
2
1
2
7
1
2
7
2
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
2
2
3
1
1
9
1
9
3
1
9
2
3
1
1
9
1
9
1
9
2
2
3
1
9
2
1
9
1
9
2
1
9
2
1
7
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
2
1
9
1
2
7
2
2
1
9
2
1
9
1
9
1
9
1
9
2
1
9
1
2
7
1
2
7
1
9
1
9
1
9
2
2
3
1
1
9
1
2
8
1
11
3
1
11
1
9
1
9
2
2
1
9
2
1
9
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
10
2
1
9
1
9
1
9
2
1
2
1
1
9
2
1
7
1
9
1
9
2
1
9
1
2
7
1
9
1
9
1
2
7
2
1
9
2
1
9
2
2
1
9
1
9
1
9
1
9
1
9
2
2
1
2
7
2
1
9
2
1
9
1
9
2
1
9
1
9
1
2
7
2
1
9
2
3
1
1
9
2
1
9
1
9
1
2
7
1
9
1
12
2
2
1
9
1
9
2
1
2
7
3
1
2
2
3
1
9
1
9
1
9
2
2
2
1
9
1
9
1
9
2
1
1
9
1
2
7
2
1
2
7
1
9
1
9
2
3
1
1
9
1
9
2
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
2
1
1
9
1
9
1
9
1
9
2
1
2
1
9
9
2
2
1
9
1
2
7
1
9
1
9
1
9
3
3
1
9
1
9
1
9
1
9
2
3
1
1
9
2
1
9
1
9
2
2
2
1
9
1
9
1
9
1
9
1
2
7
2
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
2
1
2
7
1
9
3
2
2
1
9
1
9
1
9
3
1
9
1
10
5
1
9
1
9
1
9
2
2
2
1
9
1
9
1
9
2
2
2
2
1
9
1
9
2
1
9
1
9
2
1
9
1
9
1
9
2
1
9
2
1
9
1
9
2
1
9
2
2
2
3
1
1
9
1
9
1
9
1
9
1
2
7
2
2
1
9
1
9
1
9
2
1
9
1
9
2
3
1
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
10
1
9
1
9
2
1
9
1
9
2
1
9
2
1
9
1
9
1
9
1
9
2
1
9
2
1
10
1
9
1
9
1
9
1
9
1
9
1
9
1
9
3
2
2
1
9
2
1
9
1
9
1
9
2
2
2
3
1
1
9
1
9
1
10
1
9
1
9
1
9
1
9
1
9
1
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
3
1
9
1
9
1
9
2
2
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
2
2
1
9
1
9
1
9
1
9
1
9
2
9
2
2
3
1
2
1
9
2
1
9
1
9
2
2
1
9
1
9
1
10
1
9
2
2
4
1
1
10
1
9
1
9
2
2
2
2
1
9
1
9
9
1
9
2
1
9
1
9
2
1
9
1
9
1
9
2
2
2
1
9
1
9
1
9
2
1
9
2
1
9
1
9
2
2
2
2
2
1
9
1
9
2
2
1
9
1
9
1
9
1
9
2
2
2
2
1
9
1
9
1
9
1
9
2
1
9
1
9
2
1
9
3
1
9
2
1
2
7
2
2
1
9
2
1
9
1
9
1
9
1
9
1
10
2
2
7
2
3
1
9
1
9
2
2
1
9
2
1
9
1
9
1
9
1
9
2
1
2
7
2
3
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
2
7
1
9
1
9
1
9
2
1
2
7
1
9
1
9
1
9
2
2
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
10
1
9
2
2
3
1
1
9
2
1
9
3
2
2
2
1
9
1
9
2
1
9
1
9
1
2
7
2
1
9
1
9
2
2
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
3
2
2
2
2
3
1
3
1
9
1
9
2
2
2
2
2
1
9
2
2
2
2
1
9
2
2
2
1
9
2
1
9
1
9
2
1
9
2
3
2
2
1
9
1
9
2
2
2
1
9
2
1
9
1
9
1
9
1
2
7
1
9
1
9
2
2
1
9
1
9
2
2
1
9
1
9
2
2
1
9
2
1
9
2
2
1
9
1
9
2
2
1
9
2
1
9
2
1
9
2
2
1
9
2
2
1
9
1
9
2
2
1
9
1
9
1
9
1
9
2
2
1
2
7
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
2
3
1
2
2
1
2
7
2
1
9
2
1
2
1
9
2
3
1
9
1
9
1
9
1
9
4
9
1
9
1
9
2
1
9
2
3
1
1
9
1
9
1
9
2
3
1
2
1
9
2
2
1
9
1
9
2
1
9
1
9
2
2
1
9
2
1
9
1
9
1
9
1
9
2
2
2
2
1
2
2
1
9
1
9
1
9
2
2
2
2
2
2
1
9
2
2
1
9
1
9
2
1
9
2
1
9
1
9
2
2
2
2
2
1
9
2
1
9
2
2
1
9
1
9
1
10
1
9
1
9
2
1
9
2
1
2
7
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
1
9
2
2
1
9
2
1
9
2
1
9
2
2
1
9
2
1
9
2
2
2
2
2
3
1
2
2
1
9
2
1
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
1
9
3
5
3
1
9
1
9
1
9
1
9
2
1
9
2
2
1
9
1
9
1
9
1
9
2
1
2
7
1
9
2
1
9
2
2
3
2
1
9
1
9
2
1
9
3
1
9
2
1
9
1
9
2
3
1
2
3
1
1
9
1
9
2
1
1
9
1
9
2
2
2
1
9
2
1
9
1
9
2
2
2
2
1
9
2
2
2
1
9
2
1
9
3
2
2
1
9
1
9
1
9
1
9
2
2
1
9
2
1
2
7
2
1
10
1
9
2
2
2
2
3
1
2
1
9
2
2
1
9
1
9
1
9
2
2
1
9
2
2
1
9
1
9
2
2
2
1
9
2
1
1
9
1
2
7
2
1
9
2
2
1
9
1
9
2
3
4
3
2
1
9
2
2
2
1
9
2
2
2
2
1
2
7
2
2
1
9
2
1
9
2
1
9
2
2
2
1
9
2
1
2
7
1
2
7
2
1
9
1
9
1
2
7
2
1
9
2
1
9
1
9
2
1
9
1
9
1
9
3
9
2
3
1
9
2
4
2
1
10
1
2
7
2
2
1
9
1
9
2
1
9
2
1
9
2
1
10
2
2
1
5
7
1
9
2
2
4
1
2
2
1
9
2
2
2
1
2
7
1
11
1
2
7
2
2
1
9
1
9
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
2
1
9
1
9
1
9
2
1
9
2
1
9
3
2
1
9
1
9
2
2
4
1
2
2
3
1
2
2
2
2
1
2
1
9
1
9
1
4
7
2
2
1
2
1
9
2
1
9
1
2
7
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
9
1
2
7
2
3
1
2
2
1
9
1
9
1
9
2
2
1
9
2
1
9
1
9
2
1
9
2
1
9
1
9
1
9
2
1
1
9
1
9
1
9
1
9
2
2
1
9
1
9
2
2
2
1
9
1
2
7
1
9
2
3
1
1
9
2
1
9
2
2
1
9
2
1
9
2
2
1
9
2
1
9
1
9
1
9
3
9
2
2
2
1
9
1
10
1
9
1
9
2
2
1
9
2
1
9
1
9
2
1
11
1
9
2
1
9
2
1
9
1
9
1
9
2
1
9
1
9
1
9
2
2
1
9
1
9
1
9
2
1
9
1
9
1
9
1
9
2
2
1
9
2
1
9
2
1
9
2
1
9
1
9
1
9
1
9
1
9
2
2
1
9
1
9
2
1
9
1
9
1
2
7
2
1
9
1
9
1
9
2
1
10
2
1
9
1
9
2
3
1
2
2
1
9
1
9
2
1
9
1
9
2
4
1
9
1
9
1
9
2
1
9
1
2
7
1
10
1
9
1
9
2
2
2
1
9
2
2
2
1
1
9
2
1
9
1
9
1
15
1
9
2
2
1
9
2
3
1
9
2
2
1
9
2
1
9
2
2
1
9
1
9
1
9
1
9
2
1
9
2
1
9
1
9
