name,come,wait,begin,finish
doc243,735.7294946470219,0.0,735.7294946470219,740.7819866867305
doc183,736.4993489275206,5.947918169004424,742.447267096525,749.7020973520442
doc242,736.5967922360281,4.185194450702397,740.7819866867305,747.1225459145069
doc254,738.5574042780761,1.4322563217888273,739.9896605998649,742.447267096525
doc248,742.9327410174534,6.769356334590839,749.7020973520442,753.8034422902115
doc256,744.1680396246626,2.9545062898442893,747.1225459145069,749.39389797682
doc260,747.434157678834,1.9597402979859453,749.39389797682,754.8312269691938
doc257,751.0823997135897,2.7210425766218123,753.8034422902115,758.1122007343371
doc259,757.5227206355322,0.0,757.5227206355322,761.1079002855503
doc255,767.5468892677648,0.0,767.5468892677648,775.7239544618175
doc266,768.6078339238617,0.0,768.6078339238617,770.9443748532364
doc265,772.9442158984763,0.0,772.9442158984763,780.6529674101779
doc267,776.2599770111768,0.0,776.2599770111768,780.2916582234171
doc258,779.6947194283937,0.5969387950234477,780.2916582234171,783.7492738270143
doc269,787.2186598080717,0.0,787.2186598080717,792.6100023230998
doc270,787.7926056237587,0.0,787.7926056237587,798.4967077393653
doc197,793.2066208918807,0.0,793.2066208918807,795.8552861880046
doc275,796.7311499001145,0.0,796.7311499001145,801.7648412283437
doc277,799.8840415685385,0.0,799.8840415685385,805.9692642891389
doc264,801.5209882712734,0.24385295707031673,801.7648412283437,807.1376014309369
doc276,803.8386997688908,2.130564520248072,805.9692642891389,808.994223891268
doc273,809.8280636529006,0.0,809.8280636529006,813.186880277979
doc217,812.5481467675394,0.0,812.5481467675394,817.6754929309967
doc282,815.5139738468471,0.0,815.5139738468471,821.123264356445
doc283,819.0916832353606,0.0,819.0916832353606,822.7744868029199
doc285,819.9517715931718,1.1714927632732497,821.123264356445,825.093547403196
doc274,822.2795499198952,0.49493688302470673,822.7744868029199,834.0054927941707
doc284,832.201925496052,0.0,832.201925496052,839.0012094027574
doc239,834.7257575469644,0.0,834.7257575469644,838.7780829867129
doc287,836.7293574121632,2.048725574549735,838.7780829867129,844.4408268264817
doc253,839.4168251841544,0.0,839.4168251841544,846.4598168062735
doc209,844.1258859935507,0.31494083293102904,844.4408268264817,855.4905454594185
doc186,845.828545349686,0.6312714565874558,846.4598168062735,849.1689822713419
doc222,847.9403612447038,1.2286210266380522,849.1689822713419,851.3604789418482
doc234,850.8786211915849,0.4818577502633161,851.3604789418482,862.3573499329534
doc292,851.5443073331386,10.813042599814821,862.3573499329534,864.5698470715081
doc293,853.9604646279587,1.530080831459827,855.4905454594185,858.282023182439
doc235,857.2272255794509,1.0547976029881738,858.282023182439,876.4901445716484
doc229,857.3708151747273,10.50700089246277,867.8778160671901,871.2498354095147
doc71,863.6537208695996,23.83624805497368,887.4899689245733,892.204463477111
doc291,863.6780963009215,0.8917507705865546,864.5698470715081,867.8778160671901
doc21,863.9620750214691,21.483905128308265,885.4459801497774,887.4899689245733
doc296,871.1106872018348,0.13914820767990932,871.2498354095147,877.4380326810902
doc297,876.0043717172131,0.48577285443536766,876.4901445716484,879.5600760684194
doc286,876.7427415270718,2.817334541347691,879.5600760684194,883.4739480222365
doc295,877.0949150740696,0.34311760702064475,877.4380326810902,885.4459801497774
doc298,882.486454325419,0.9874936968175234,883.4739480222365,889.1096002582785
doc302,889.681683591158,0.0,889.681683591158,894.9814460622969
