time,users,queue
328.4075763310677,2.0,1.0
329.1155221036582,2.0,2.0
331.8396039768838,1.0,2.0
331.8396039768838,2.0,1.0
334.12271452318987,2.0,2.0
334.4270724219433,1.0,2.0
334.4270724219433,2.0,1.0
336.05631332548256,2.0,2.0
340.8876124127067,2.0,3.0
340.9992945844882,1.0,3.0
340.9992945844882,2.0,2.0
344.823077380372,1.0,2.0
344.823077380372,2.0,1.0
345.01462620622937,2.0,2.0
345.0897139811075,2.0,3.0
347.01416957683784,1.0,3.0
347.01416957683784,2.0,2.0
347.17480946850105,2.0,3.0
348.37041483730496,2.0,4.0
350.9685092879066,2.0,5.0
351.30365194726903,1.0,5.0
351.30365194726903,2.0,4.0
353.3394546435638,1.0,4.0
353.3394546435638,2.0,3.0
354.2886586563359,2.0,4.0
357.09261567289803,2.0,5.0
357.68034201935586,1.0,5.0
357.68034201935586,2.0,4.0
358.3666339906921,2.0,5.0
360.6332011783195,2.0,6.0
361.3018552237434,1.0,6.0
361.3018552237434,2.0,5.0
361.35747897941496,1.0,5.0
361.35747897941496,2.0,4.0
362.4989599134275,2.0,5.0
364.5851869296824,1.0,5.0
364.5851869296824,2.0,4.0
367.086401364203,1.0,4.0
367.086401364203,2.0,3.0
367.24475616764425,1.0,3.0
367.24475616764425,2.0,2.0
370.5305867790616,1.0,2.0
370.5305867790616,2.0,1.0
370.81838330023515,2.0,2.0
371.1910132576196,2.0,3.0
372.8598519304627,1.0,3.0
372.8598519304627,2.0,2.0
373.9173598011156,1.0,2.0
373.9173598011156,2.0,1.0
376.00748118227256,1.0,1.0
376.00748118227256,2.0,0.0
376.0527747831457,1.0,0.0
377.1909105473613,2.0,0.0
380.0896373535674,1.0,0.0
380.7699804887392,2.0,0.0
382.1898184824022,1.0,0.0
383.4668671882662,0.0,0.0
384.20910297876935,1.0,0.0
386.94285480097994,2.0,0.0
387.22423420033743,2.0,1.0
388.3013122121618,1.0,1.0
388.3013122121618,2.0,0.0
390.38336778969267,1.0,0.0
391.1154225072544,0.0,0.0
394.6998448439108,1.0,0.0
400.3844153913599,2.0,0.0
402.3522040869672,1.0,0.0
407.38017831739097,0.0,0.0
407.60750704543284,1.0,0.0
411.415248491891,2.0,0.0
411.6202301608534,2.0,1.0
413.6789019049535,1.0,1.0
413.6789019049535,2.0,0.0
420.82965407241807,2.0,1.0
421.4398900536249,1.0,1.0
421.4398900536249,2.0,0.0
422.1301265028414,2.0,1.0
423.58171355376084,1.0,1.0
423.58171355376084,2.0,0.0
427.3703205184482,1.0,0.0
431.5363060260824,0.0,0.0
441.4449466056357,1.0,0.0
442.15970727535114,2.0,0.0
442.58409055093296,2.0,1.0
443.58243940449165,1.0,1.0
443.58243940449165,2.0,0.0
448.33886831285196,1.0,0.0
450.735409673023,2.0,0.0
450.9099117061608,1.0,0.0
453.7248698210835,2.0,0.0
456.37453792475844,2.0,1.0
457.57720440387874,2.0,2.0
459.6774516778336,1.0,2.0
459.6774516778336,2.0,1.0
459.7038837210644,1.0,1.0
459.7038837210644,2.0,0.0
462.9197661381278,2.0,1.0
462.96395008357104,2.0,2.0
464.8822952309003,1.0,2.0
464.8822952309003,2.0,1.0
466.4985311051096,2.0,2.0
467.3976573604751,1.0,2.0
467.3976573604751,2.0,1.0
471.16379435117767,2.0,2.0
471.34876511658223,2.0,3.0
471.9051156564245,2.0,4.0
474.8132301062938,1.0,4.0
474.8132301062938,2.0,3.0
476.1552484692979,2.0,4.0
478.77954821245976,1.0,4.0
478.77954821245976,2.0,3.0
478.90710473079173,1.0,3.0
478.90710473079173,2.0,2.0
481.7657488857635,1.0,2.0
481.7657488857635,2.0,1.0
481.95633106466994,1.0,1.0
481.95633106466994,2.0,0.0
482.72538955061793,2.0,1.0
485.3613475910735,2.0,2.0
488.300651194498,1.0,2.0
488.300651194498,2.0,1.0
489.0262057454422,2.0,2.0
490.1803057133075,1.0,2.0
490.1803057133075,2.0,1.0
491.2165327005331,1.0,1.0
491.2165327005331,2.0,0.0
492.85267447151796,1.0,0.0
492.91054679296764,2.0,0.0
493.26966748216864,2.0,1.0
495.08034048731395,1.0,1.0
495.08034048731395,2.0,0.0
495.10355649386963,1.0,0.0
496.80208162121335,2.0,0.0
496.93544437513833,2.0,1.0
499.92419506326905,1.0,1.0
499.92419506326905,2.0,0.0
501.3567116993604,2.0,1.0
503.5686995630955,2.0,2.0
503.8684273842373,1.0,2.0
503.8684273842373,2.0,1.0
505.25951138327173,2.0,2.0
508.40987595932626,1.0,2.0
508.40987595932626,2.0,1.0
508.5930216664479,1.0,1.0
508.5930216664479,2.0,0.0
510.77033368340244,1.0,0.0
511.2555198191623,2.0,0.0
511.8480284599737,1.0,0.0
514.0400844642764,0.0,0.0
515.9834035264195,1.0,0.0
518.1195306864624,2.0,0.0
520.8711319187705,2.0,1.0
520.9325389429406,1.0,1.0
520.9325389429406,2.0,0.0
521.2632624984203,2.0,1.0
522.9925589017253,1.0,1.0
522.9925589017253,2.0,0.0
523.5765399167207,1.0,0.0
526.5972021406043,0.0,0.0
529.9073230342564,1.0,0.0
530.540524575753,2.0,0.0
535.0370591406142,1.0,0.0
535.4689443001661,0.0,0.0
535.6202676795193,1.0,0.0
540.4608824576361,2.0,0.0
541.4895505062838,1.0,0.0
542.1592337651679,2.0,0.0
544.1656256305415,1.0,0.0
544.7746904245193,0.0,0.0
545.6454807902762,1.0,0.0
549.8874574207691,2.0,0.0
552.6156364209508,1.0,0.0
555.0298117621561,0.0,0.0
555.2695806333745,1.0,0.0
556.8740654089926,2.0,0.0
557.0199894885242,2.0,1.0
559.6596488993113,1.0,1.0
559.6596488993113,2.0,0.0
560.6917921223791,1.0,0.0
561.3013833804614,2.0,0.0
565.8562380662155,1.0,0.0
567.7560363840098,0.0,0.0
571.2240358692948,1.0,0.0
574.0170029978503,0.0,0.0
577.1500169219823,1.0,0.0
582.2447365926416,2.0,0.0
584.0415156021107,2.0,1.0
585.3621420897963,2.0,2.0
588.3177618845667,1.0,2.0
588.3177618845667,2.0,1.0
590.4066455504118,1.0,1.0
590.4066455504118,2.0,0.0
591.1895988341375,2.0,1.0
592.73572080449,2.0,2.0
593.8155101677864,1.0,2.0
593.8155101677864,2.0,1.0
598.3453918719065,1.0,1.0
598.3453918719065,2.0,0.0
600.3147593644344,2.0,1.0
600.7547159164493,1.0,1.0
600.7547159164493,2.0,0.0
604.6544369282972,2.0,1.0
604.713788542972,2.0,2.0
604.9708558795483,1.0,2.0
604.9708558795483,2.0,1.0
604.9927103955953,2.0,2.0
607.18315012847,1.0,2.0
607.18315012847,2.0,1.0
608.5478668388863,2.0,2.0
609.0231670228633,2.0,3.0
609.4148316500127,1.0,3.0
609.4148316500127,2.0,2.0
610.6721232232348,2.0,3.0
612.6452315313459,1.0,3.0
612.6452315313459,2.0,2.0
612.6648099307141,2.0,3.0
615.7505369838448,1.0,3.0
615.7505369838448,2.0,2.0
617.9916549826881,1.0,2.0
617.9916549826881,2.0,1.0
621.7914658978192,2.0,2.0
624.1861228847902,2.0,3.0
624.8851955769052,1.0,3.0
624.8851955769052,2.0,2.0
625.9086129531556,1.0,2.0
625.9086129531556,2.0,1.0
629.5842405218793,2.0,2.0
630.2778122139139,1.0,2.0
630.2778122139139,2.0,1.0
630.2884142043018,1.0,1.0
630.2884142043018,2.0,0.0
632.356818957383,1.0,0.0
632.8297595766185,2.0,0.0
636.6070636836353,1.0,0.0
637.5307049022476,2.0,0.0
638.0950652213708,2.0,1.0
639.057718802248,1.0,1.0
639.057718802248,2.0,0.0
641.7615004187911,1.0,0.0
643.6563961249697,0.0,0.0
644.3191330663241,1.0,0.0
645.4048185756479,2.0,0.0
646.6746682147401,1.0,0.0
648.6217148669825,0.0,0.0
654.0202678377858,1.0,0.0
658.4385571243181,0.0,0.0
660.0494570893454,1.0,0.0
662.0977240425294,2.0,0.0
663.1163746851653,1.0,0.0
663.8892490372623,2.0,0.0
667.7489438985265,1.0,0.0
669.8015391243222,2.0,0.0
673.5675655046315,1.0,0.0
675.8096062666401,2.0,0.0
677.0268178860022,2.0,1.0
677.2696203317644,2.0,2.0
678.6068859674115,1.0,2.0
678.6068859674115,2.0,1.0
679.1494615786185,2.0,2.0
680.7286818018924,1.0,2.0
680.7286818018924,2.0,1.0
680.9599527798067,2.0,2.0
681.7764921298127,1.0,2.0
681.7764921298127,2.0,1.0
683.1504986053859,1.0,1.0
683.1504986053859,2.0,0.0
683.936860683713,2.0,1.0
686.6839384846724,2.0,2.0
687.2759240800682,1.0,2.0
687.2759240800682,2.0,1.0
689.2962973650195,2.0,2.0
689.7090710814632,1.0,2.0
689.7090710814632,2.0,1.0
691.8464915413718,1.0,1.0
691.8464915413718,2.0,0.0
696.3618667270852,2.0,1.0
698.2409274253537,1.0,1.0
698.2409274253537,2.0,0.0
699.2252463638197,1.0,0.0
699.2984225628919,2.0,0.0
702.6155008364486,1.0,0.0
705.6203274758279,0.0,0.0
706.5114839419882,1.0,0.0
708.9389499648988,0.0,0.0
711.8253767635073,1.0,0.0
712.1920044223544,2.0,0.0
715.3794270765709,1.0,0.0
715.4107455381669,0.0,0.0
720.1503061744191,1.0,0.0
721.2844854620624,2.0,0.0
722.4306457691523,1.0,0.0
727.6679772101742,0.0,0.0
732.1290026695019,1.0,0.0
735.7294946470219,2.0,0.0
736.4993489275206,2.0,1.0
736.5967922360281,2.0,2.0
738.5574042780761,2.0,3.0
739.9896605998649,1.0,3.0
739.9896605998649,2.0,2.0
740.7819866867305,1.0,2.0
740.7819866867305,2.0,1.0
742.447267096525,1.0,1.0
742.447267096525,2.0,0.0
742.9327410174534,2.0,1.0
744.1680396246626,2.0,2.0
747.1225459145069,1.0,2.0
747.1225459145069,2.0,1.0
747.434157678834,2.0,2.0
749.39389797682,1.0,2.0
749.39389797682,2.0,1.0
749.7020973520442,1.0,1.0
749.7020973520442,2.0,0.0
751.0823997135897,2.0,1.0
753.8034422902115,1.0,1.0
753.8034422902115,2.0,0.0
754.8312269691938,1.0,0.0
757.5227206355322,2.0,0.0
758.1122007343371,1.0,0.0
761.1079002855503,0.0,0.0
767.5468892677648,1.0,0.0
768.6078339238617,2.0,0.0
770.9443748532364,1.0,0.0
772.9442158984763,2.0,0.0
775.7239544618175,1.0,0.0
776.2599770111768,2.0,0.0
779.6947194283937,2.0,1.0
780.2916582234171,1.0,1.0
780.2916582234171,2.0,0.0
780.6529674101779,1.0,0.0
783.7492738270143,0.0,0.0
787.2186598080717,1.0,0.0
787.7926056237587,2.0,0.0
792.6100023230998,1.0,0.0
793.2066208918807,2.0,0.0
795.8552861880046,1.0,0.0
796.7311499001145,2.0,0.0
798.4967077393653,1.0,0.0
799.8840415685385,2.0,0.0
801.5209882712734,2.0,1.0
801.7648412283437,1.0,1.0
801.7648412283437,2.0,0.0
803.8386997688908,2.0,1.0
805.9692642891389,1.0,1.0
805.9692642891389,2.0,0.0
807.1376014309369,1.0,0.0
808.994223891268,0.0,0.0
809.8280636529006,1.0,0.0
812.5481467675394,2.0,0.0
813.186880277979,1.0,0.0
815.5139738468471,2.0,0.0
817.6754929309967,1.0,0.0
819.0916832353606,2.0,0.0
819.9517715931718,2.0,1.0
821.123264356445,1.0,1.0
821.123264356445,2.0,0.0
822.2795499198952,2.0,1.0
822.7744868029199,1.0,1.0
822.7744868029199,2.0,0.0
825.093547403196,1.0,0.0
832.201925496052,2.0,0.0
834.0054927941707,1.0,0.0
834.7257575469644,2.0,0.0
836.7293574121632,2.0,1.0
838.7780829867129,1.0,1.0
838.7780829867129,2.0,0.0
839.0012094027574,1.0,0.0
839.4168251841544,2.0,0.0
844.1258859935507,2.0,1.0
844.4408268264817,1.0,1.0
844.4408268264817,2.0,0.0
845.828545349686,2.0,1.0
846.4598168062735,1.0,1.0
846.4598168062735,2.0,0.0
847.9403612447038,2.0,1.0
849.1689822713419,1.0,1.0
849.1689822713419,2.0,0.0
850.8786211915849,2.0,1.0
851.3604789418482,1.0,1.0
851.3604789418482,2.0,0.0
851.5443073331386,2.0,1.0
853.9604646279587,2.0,2.0
855.4905454594185,1.0,2.0
855.4905454594185,2.0,1.0
857.2272255794509,2.0,2.0
857.3708151747273,2.0,3.0
858.282023182439,1.0,3.0
858.282023182439,2.0,2.0
862.3573499329534,1.0,2.0
862.3573499329534,2.0,1.0
863.6537208695996,2.0,2.0
863.6780963009215,2.0,3.0
863.9620750214691,2.0,4.0
864.5698470715081,1.0,4.0
864.5698470715081,2.0,3.0
867.8778160671901,1.0,3.0
867.8778160671901,2.0,2.0
871.1106872018348,2.0,3.0
871.2498354095147,1.0,3.0
871.2498354095147,2.0,2.0
876.0043717172131,2.0,3.0
876.4901445716484,1.0,3.0
876.4901445716484,2.0,2.0
876.7427415270718,2.0,3.0
877.0949150740696,2.0,4.0
877.4380326810902,1.0,4.0
877.4380326810902,2.0,3.0
879.5600760684194,1.0,3.0
879.5600760684194,2.0,2.0
882.486454325419,2.0,3.0
883.4739480222365,1.0,3.0
883.4739480222365,2.0,2.0
885.4459801497774,1.0,2.0
885.4459801497774,2.0,1.0
887.4899689245733,1.0,1.0
887.4899689245733,2.0,0.0
889.1096002582785,1.0,0.0
889.681683591158,2.0,0.0
890.6856604833133,2.0,1.0
890.7164237523896,2.0,2.0
892.204463477111,1.0,2.0
892.204463477111,2.0,1.0
894.6066581977191,2.0,2.0
894.9814460622969,1.0,2.0
894.9814460622969,2.0,1.0
897.843257343177,1.0,1.0
897.843257343177,2.0,0.0
898.5926078015029,2.0,1.0
899.1213149892723,2.0,2.0
900.6713970936962,1.0,2.0
900.6713970936962,2.0,1.0
903.0373245501156,1.0,1.0
903.0373245501156,2.0,0.0
904.4581173692593,1.0,0.0
905.1099151520161,2.0,0.0
907.3024948930096,2.0,1.0
907.6409201641904,2.0,2.0
908.1355308974506,2.0,3.0
908.2860766740132,1.0,3.0
908.2860766740132,2.0,2.0
913.150402119188,1.0,2.0
913.150402119188,2.0,1.0
913.3284557713142,2.0,2.0
915.5595785191607,1.0,2.0
915.5595785191607,2.0,1.0
920.5054771756387,1.0,1.0
920.5054771756387,2.0,0.0
920.6959231385315,2.0,1.0
921.3452856704623,1.0,1.0
921.3452856704623,2.0,0.0
923.126657348034,2.0,1.0
924.218600850564,2.0,2.0
924.7591591187447,1.0,2.0
924.7591591187447,2.0,1.0
924.9260058927405,2.0,2.0
925.3921928561064,1.0,2.0
925.3921928561064,2.0,1.0
932.1808121541234,2.0,2.0
933.5889421640106,1.0,2.0
933.5889421640106,2.0,1.0
934.1170788169052,1.0,1.0
934.1170788169052,2.0,0.0
935.8109360656397,2.0,1.0
936.8945540851819,1.0,1.0
936.8945540851819,2.0,0.0
937.9670842322023,2.0,1.0
938.388651129629,1.0,1.0
938.388651129629,2.0,0.0
938.8189000135175,2.0,1.0
939.2303346665881,2.0,2.0
940.4023938266675,1.0,2.0
940.4023938266675,2.0,1.0
944.428894276211,1.0,1.0
944.428894276211,2.0,0.0
945.4434090752655,2.0,1.0
945.5071241812965,2.0,2.0
946.5577803200035,1.0,2.0
946.5577803200035,2.0,1.0
949.0556590037689,1.0,1.0
949.0556590037689,2.0,0.0
951.9439410266749,2.0,1.0
952.0923988918012,2.0,2.0
952.9231381947594,1.0,2.0
952.9231381947594,2.0,1.0
954.6957110764258,2.0,2.0
954.7444571905168,2.0,3.0
955.4532494652218,1.0,3.0
955.4532494652218,2.0,2.0
959.5263236402124,2.0,3.0
960.3351163655046,1.0,3.0
960.3351163655046,2.0,2.0
962.5526613382534,1.0,2.0
962.5526613382534,2.0,1.0
962.6169244216262,2.0,2.0
963.4939300157097,2.0,3.0
966.4651032715242,1.0,3.0
966.4651032715242,2.0,2.0
967.445932342725,1.0,2.0
967.445932342725,2.0,1.0
970.878911855663,2.0,2.0
973.1522807012373,2.0,3.0
977.4921419785468,1.0,3.0
977.4921419785468,2.0,2.0
978.0632998985067,2.0,3.0
978.7622957372774,2.0,4.0
981.3546551542975,1.0,4.0
981.3546551542975,2.0,3.0
982.5389982393237,2.0,4.0
983.9935391506123,1.0,4.0
983.9935391506123,2.0,3.0
988.5497139982233,1.0,3.0
988.5497139982233,2.0,2.0
991.2680644760466,1.0,2.0
991.2680644760466,2.0,1.0
992.8605877499542,2.0,2.0
993.9226201323961,1.0,2.0
993.9226201323961,2.0,1.0
995.4821769459749,1.0,1.0
995.4821769459749,2.0,0.0
997.3007302607613,2.0,1.0
998.596540975417,2.0,2.0
999.9372313521384,2.0,3.0
1001.1290945593788,1.0,3.0
1001.1290945593788,2.0,2.0
1002.7976254941983,1.0,2.0
1002.7976254941983,2.0,1.0
1004.1450267409792,2.0,2.0
1006.247858642943,1.0,2.0
1006.247858642943,2.0,1.0
1008.6286095266926,1.0,1.0
1008.6286095266926,2.0,0.0
1009.420196721143,1.0,0.0
1009.5586068986909,2.0,0.0
1011.4059271112653,2.0,1.0
1012.944700185432,1.0,1.0
1012.944700185432,2.0,0.0
1013.3759397242586,1.0,0.0
1015.6744504295345,2.0,0.0
1015.7412544197961,1.0,0.0
1016.0573844413736,2.0,0.0
1018.9296796826877,2.0,1.0
1019.5409708907098,1.0,1.0
1019.5409708907098,2.0,0.0
1020.11438970494,1.0,0.0
1022.3524797403787,0.0,0.0
1022.4979074291265,1.0,0.0
1024.5706385500318,0.0,0.0
1027.5998861907326,1.0,0.0
1029.046214397518,2.0,0.0
1029.136290018521,2.0,1.0
1030.3422181240735,2.0,2.0
1031.966468564978,1.0,2.0
1031.966468564978,2.0,1.0
1032.968832709287,1.0,1.0
1032.968832709287,2.0,0.0
1035.8456569166115,2.0,1.0
1038.8022402727188,1.0,1.0
1038.8022402727188,2.0,0.0
1038.9915029399335,1.0,0.0
1040.9614359421623,2.0,0.0
1042.5728013644373,2.0,1.0
1044.7779196069184,1.0,1.0
1044.7779196069184,2.0,0.0
1044.8182946901823,1.0,0.0
1046.9135554187708,2.0,0.0
1047.5102499344516,1.0,0.0
1051.6153321247336,0.0,0.0
1054.1906279538412,1.0,0.0
1060.8299928247266,0.0,0.0
1060.9876745764668,1.0,0.0
1063.7314341152503,2.0,0.0
1063.9090976342902,1.0,0.0
1067.3703974723417,0.0,0.0
1068.5618486931523,1.0,0.0
1070.5855819385813,2.0,0.0
1070.9193611968726,1.0,0.0
1074.1364405332552,0.0,0.0
1081.692924848168,1.0,0.0
1086.0091796149538,2.0,0.0
1088.034022585626,1.0,0.0
1089.1941316819361,2.0,0.0
1092.9346901052315,1.0,0.0
1094.60765322315,0.0,0.0
1095.1211333964375,1.0,0.0
1097.9235912652111,2.0,0.0
1098.0502951287092,2.0,1.0
1099.2531150866648,1.0,1.0
1099.2531150866648,2.0,0.0
1101.8468872189226,1.0,0.0
1103.48048468498,0.0,0.0
1107.3323449653553,1.0,0.0
1109.5900568146528,0.0,0.0
1111.0849582456333,1.0,0.0
1111.6072060697495,2.0,0.0
1112.4998047651181,2.0,1.0
1113.8609929089203,1.0,1.0
1113.8609929089203,2.0,0.0
1116.0898670184056,1.0,0.0
1116.7025613828362,2.0,0.0
1118.3219833331539,1.0,0.0
1120.6554024648133,2.0,0.0
1121.1504947322885,2.0,1.0
1132.9393509809768,1.0,1.0
1132.9393509809768,2.0,0.0
1133.0048870953622,2.0,1.0
1134.1856962470765,1.0,1.0
1134.1856962470765,2.0,0.0
1135.9611521868492,1.0,0.0
1137.6075465056706,2.0,0.0
1139.4930925685233,1.0,0.0
1141.4625891300723,2.0,0.0
1142.716741236383,2.0,1.0
1142.7430430434385,1.0,1.0
1142.7430430434385,2.0,0.0
1143.7352470330543,2.0,1.0
1144.8003426043092,1.0,1.0
1144.8003426043092,2.0,0.0
1150.6253555850792,1.0,0.0
1150.9927339028118,2.0,0.0
1156.3793370847516,1.0,0.0
1162.3590861733117,2.0,0.0
1162.6637372029802,2.0,1.0
1165.54990653446,1.0,1.0
1165.54990653446,2.0,0.0
1167.3729510450157,2.0,1.0
1169.101000925941,1.0,1.0
1169.101000925941,2.0,0.0
1169.3988136411133,1.0,0.0
1169.422272890462,2.0,0.0
1175.5441420324958,2.0,1.0
1175.7371062309805,2.0,2.0
1175.7858965047608,1.0,2.0
1175.7858965047608,2.0,1.0
1175.9244477985683,2.0,2.0
1175.9409780928463,1.0,2.0
1175.9409780928463,2.0,1.0
1178.6850621992182,1.0,1.0
1178.6850621992182,2.0,0.0
1181.8536004300147,1.0,0.0
1181.9539980415068,2.0,0.0
1182.3734870592518,2.0,1.0
1183.6943308990462,1.0,1.0
1183.6943308990462,2.0,0.0
1184.0472331448864,1.0,0.0
1188.7342806979095,2.0,0.0
1190.4825352435982,1.0,0.0
1192.1498685315782,2.0,0.0
1192.2364522166251,2.0,1.0
1195.640545396695,2.0,2.0
1197.8752952399846,1.0,2.0
1197.8752952399846,2.0,1.0
1199.1218812055552,2.0,2.0
1199.8430741767493,2.0,3.0
1200.217410087112,1.0,3.0
1200.217410087112,2.0,2.0
1200.706774556744,2.0,3.0
1202.0931322365143,1.0,3.0
1202.0931322365143,2.0,2.0
1203.2113840534018,1.0,2.0
1203.2113840534018,2.0,1.0
1203.9037072669562,2.0,2.0
1206.5577517438205,1.0,2.0
1206.5577517438205,2.0,1.0
1206.7638734386219,2.0,2.0
1208.7048309915767,2.0,3.0
1211.0329292247966,2.0,4.0
1213.1472275070987,2.0,5.0
1219.317316866271,2.0,6.0
1219.8848473449625,2.0,7.0
1222.6053138186155,1.0,7.0
1222.6053138186155,2.0,6.0
1223.0651646542417,1.0,6.0
1223.0651646542417,2.0,5.0
1225.121722770759,1.0,5.0
1225.121722770759,2.0,4.0
1225.217181621398,2.0,5.0
1226.9839133111598,1.0,5.0
1226.9839133111598,2.0,4.0
1230.7693780960642,1.0,4.0
1230.7693780960642,2.0,3.0
1231.8545946861789,2.0,4.0
1232.151223546849,2.0,5.0
1232.9798784618447,1.0,5.0
1232.9798784618447,2.0,4.0
1233.1483659871994,1.0,4.0
1233.1483659871994,2.0,3.0
1233.2452196593442,2.0,4.0
1235.2516080967775,2.0,5.0
1235.4355202014415,1.0,5.0
1235.4355202014415,2.0,4.0
1236.1808184153788,1.0,4.0
1236.1808184153788,2.0,3.0
1238.3244493165696,1.0,3.0
1238.3244493165696,2.0,2.0
1242.3607324242948,1.0,2.0
